ParentItemCode,ParentThickness2,ParentLength,ChildItemCode,ChildThickness2,ChildLength,ParentQty,ProcessCode,Main_Material
|0200226010|22.20|0.00|2.900|0.000,0.0,5740.0,|0101021700|0.00|0.00|0.000|65.000,2.9,0.0,1.0,CO,
|0200226010|19.10|0.00|1.400|0.000,0.0,5820.0,|0101021700|0.00|0.00|0.000|58.500,1.4,0.0,1.0,CO,
|0200226010|19.10|0.00|1.400|0.000,0.0,5570.0,|0101021700|0.00|0.00|0.000|58.500,1.4,0.0,1.0,CO,
|0200226010|19.10|0.00|2.000|0.000,0.0,5824.0,|0101021700|0.00|0.00|0.000|57.000,2.0,0.0,1.0,CO,
|0200220139|38.10|0.00|2.000|0.000,0.0,80.0,|0200220139|38.10|0.00|2.000|0.000,0.0,5411.0,64.0,CT,
|0200226840|25.40|0.00|3.200|0.000,0.0,5750.0,|0101022500|0.00|0.00|0.000|75.500,3.2,0.0,1.0,CO,
|0200220139|50.00|30.00|1.600|0.000,0.0,6350.0,|0101022000|0.00|0.00|0.000|156.000,1.6,0.0,1.0,CO,
|0200220139|22.20|0.00|1.600|0.000,0.0,287.5,|0200220139|22.20|0.00|1.600|0.000,0.0,5699.0,19.0,CT,
|0200220810|28.60|0.00|1.400|0.000,0.0,266.0,|0200220810|28.60|0.00|1.400|0.000,0.0,5732.0,21.0,CT,
|0200230841|12.70|0.00|1.200|0.000,0.0,140.0,|0200230841|12.70|0.00|1.200|0.000,0.0,4901.0,33.0,CT,
|0200236211|19.10|0.00|1.200|0.000,0.0,1561.0,|0200236211|19.10|0.00|1.200|0.000,0.0,4783.0,3.0,CM,
|0200236211|17.30|0.00|1.200|0.000,0.0,808.0,|0200236211|17.30|0.00|1.200|0.000,0.0,5897.0,7.0,CM,
|0200220810|15.90|0.00|1.600|0.000,0.0,318.0,|0200226010|15.90|0.00|1.600|0.000,0.0,5670.0,17.0,CM,
|0200220810|22.20|0.00|1.400|0.000,0.0,247.0,|0200220810|22.20|0.00|1.400|0.000,0.0,5896.0,23.0,CT,
|0200226010|31.80|0.00|2.600|0.000,0.0,206.4,|0200226010|31.80|0.00|2.600|0.000,0.0,5600.0,26.0,CT,
|0200220810|31.80|0.00|1.600|0.000,0.0,620.0,|0200220810|31.80|0.00|1.600|0.000,0.0,5661.0,9.0,CM,
|0200226010|22.20|0.00|2.000|0.000,0.0,758.5,|0200226010|22.20|0.00|2.000|0.000,0.0,5999.0,7.0,CT,
|0200226010|42.70|0.00|1.600|0.000,0.0,822.0,|0200226010|42.70|0.00|1.600|0.000,0.0,5727.0,6.0,CM,
|0200220810|22.20|0.00|1.400|0.000,0.0,1303.0,|0200220810|22.20|0.00|1.400|0.000,0.0,5896.0,4.0,CM,
|0200225939|15.90|0.00|2.000|0.000,0.0,1984.0,|0101022000|0.00|0.00|0.000|47.000,2.0,0.0,1.0,CO,
|0200225939|15.90|0.00|2.000|0.000,0.0,1635.0,|0200225939|15.90|0.00|2.000|0.000,0.0,4984.0,3.0,CM,
|0200225939|15.90|0.00|2.000|0.000,0.0,4984.0,|0101022000|0.00|0.00|0.000|47.000,2.0,0.0,1.0,CO,
|0200226240|22.20|0.00|2.000|0.000,0.0,5980.0,|0101022500|0.00|0.00|0.000|67.000,2.0,0.0,1.0,CO,
|0101031100|0.00|0.00|0.000|714.000,1.2,0.0,|0101031100|0.00|0.00|0.000|990.000,1.15,0.0,1.0,PS,1
|0101031000|0.00|0.00|0.000|79.500,1.2,0.0,|0101031000|0.00|0.00|0.000|647.000,1.2,0.0,1.0,PS,1
|0200226117|28.60|0.00|2.000|0.000,0.0,312.0,|0200226117|28.60|0.00|2.000|0.000,0.0,5695.0,19.0,CM,
|0200226010|42.70|0.00|1.600|0.000,0.0,840.0,|0200226010|42.70|0.00|1.600|0.000,0.0,5727.0,7.0,CM,
|0101021700|0.00|0.00|0.000|138.000,2.3,0.0,"|0101021700|0.00|0.00|0.000|1,120.000",2.2,0.0,1.0,PS,1
|0101021700|0.00|0.00|0.000|138.000,2.3,0.0,|0101021700|0.00|0.00|0.000|148.000,2.3,0.0,1.0,PS,
|0200220139|38.10|0.00|2.000|0.000,0.0,390.0,|0200220139|38.10|0.00|2.000|0.000,0.0,5923.0,15.0,CM,
|0200226117|28.60|0.00|2.000|0.000,0.0,520.0,|0200226117|28.60|0.00|2.000|0.000,0.0,6001.0,11.0,CM,
|0200220810|15.90|0.00|1.600|0.000,0.0,316.0,|0200226010|15.90|0.00|1.600|0.000,0.0,5670.0,17.0,CM,
|0200226117|25.40|0.00|1.600|0.000,0.0,150.0,|0200226117|25.40|0.00|1.600|0.000,0.0,5775.0,37.0,CT,
|0200220810|25.40|0.00|1.400|0.000,0.0,284.0,|0200220810|25.40|0.00|1.400|0.000,0.0,5791.0,20.0,CT,
|0200220810|22.20|0.00|1.600|0.000,0.0,173.0,|0200226010|22.20|0.00|1.600|0.000,0.0,6400.0,36.0,CT,
|0200230841|12.70|0.00|1.200|0.000,0.0,240.0,|0200230841|12.70|0.00|1.200|0.000,0.0,4901.0,20.0,CT,
|0200230841|15.90|0.00|1.200|0.000,0.0,330.0,|0101031000|0.00|0.00|0.000|49.000,1.2,0.0,1.0,CO,
|0200226010|17.30|0.00|1.600|0.000,0.0,5580.0,|0101021700|0.00|0.00|0.000|53.000,1.6,0.0,1.0,CO,
|0200226117|28.60|0.00|2.000|0.000,0.0,859.0,|0200226117|28.60|0.00|2.000|0.000,0.0,6037.0,7.0,CM,
|0200226010|22.20|0.00|2.000|0.000,0.0,5630.0,|0101021700|0.00|0.00|0.000|67.000,2.0,0.0,1.0,CO,
|0200226240|25.40|0.00|2.300|0.000,0.0,286.0,|0200226240|25.40|0.00|2.300|0.000,0.0,5831.0,20.0,CM,
|0200226240|35.00|0.00|2.600|0.000,0.0,432.0,|0200226240|35.00|0.00|2.600|0.000,0.0,6147.0,14.0,CM,
|0200220139|22.20|0.00|1.600|0.000,0.0,5416.0,|0101022000|0.00|0.00|0.000|67.500,1.6,0.0,1.0,CO,
|0200220139|22.20|0.00|1.600|0.000,0.0,595.0,|0200220139|22.20|0.00|1.600|0.000,0.0,5416.0,9.0,CM,
|0200226240|22.20|0.00|2.000|0.000,0.0,301.0,|0200226240|22.20|0.00|2.000|0.000,0.0,6100.0,20.0,CT,
|0200220810|60.50|0.00|2.000|0.000,0.0,800.0,|0200220810|60.50|0.00|2.000|0.000,0.0,5233.0,6.0,CM,
|0101022000|0.00|0.00|0.000|58.000,1.6,0.0,|0101022000|0.00|0.00|0.000|940.000,1.5,0.0,1.0,PS,1
|0101021700|0.00|0.00|0.000|187.000,2.3,0.0,"|0101021700|0.00|0.00|0.000|1,120.000",2.2,0.0,1.0,PS,1
|0101022500|0.00|0.00|0.000|127.500,2.0,0.0,|0101022500|0.00|0.00|0.000|870.000,1.95,0.0,1.0,PS,1
|0200226540|40.00|25.00|2.000|0.000,0.0,5869.0,|0101022500|0.00|0.00|0.000|127.500,2.0,0.0,1.0,CO,
|0200226540|40.00|25.00|2.000|0.000,0.0,320.0,|0200226540|40.00|25.00|2.000|0.000,0.0,5869.0,18.0,CM,
|0200225939|19.10|0.00|1.600|0.000,0.0,5692.0,|0101022000|0.00|0.00|0.000|58.000,1.6,0.0,1.0,CO,
|0200225939|19.10|0.00|1.600|0.000,0.0,138.0,|0200225939|19.10|0.00|1.600|0.000,0.0,5692.0,40.0,CT,
|0200220810|19.10|0.00|1.600|0.000,0.0,5694.0,|0101021700|0.00|0.00|0.000|58.000,1.6,0.0,1.0,CO,
|0200226010|31.80|0.00|2.000|0.000,0.0,5700.0,|0101021700|0.00|0.00|0.000|97.000,2.0,0.0,1.0,CO,
|0200226010|48.60|0.00|2.000|0.000,0.0,5250.0,|0101021700|0.00|0.00|0.000|150.500,2.0,0.0,1.0,CO,
|0101021700|0.00|0.00|0.000|150.500,2.0,0.0,|0101021700|0.00|0.00|0.000|945.000,1.95,0.0,1.0,PS,1
|0200220810|19.10|0.00|1.600|0.000,0.0,290.0,|0200220810|19.10|0.00|1.600|0.000,0.0,5694.0,19.0,CT,
|0200225939|19.10|0.00|1.600|0.000,0.0,135.0,|0200225939|19.10|0.00|1.600|0.000,0.0,5692.0,40.0,CT,
|0101021700|0.00|0.00|0.000|97.500,2.0,0.0,|0101021700|0.00|0.00|0.000|945.000,1.95,0.0,1.0,PS,1
|0200220810|48.60|0.00|2.000|0.000,0.0,5250.0,|0101021700|0.00|0.00|0.000|150.500,2.0,0.0,1.0,CO,
|0101021400|0.00|0.00|0.000|57.000,2.0,0.0,"|0101021400|0.00|0.00|0.000|1,050.000",1.95,0.0,1.0,PS,1
|0101021400|0.00|0.00|0.000|57.000,2.0,0.0,"|0101021400|0.00|0.00|0.000|1,051.000",1.95,0.0,1.0,PS,
|0101021400|0.00|0.00|0.000|77.000,2.0,0.0,"|0101021400|0.00|0.00|0.000|1,050.000",1.95,0.0,1.0,PS,1
|0101021400|0.00|0.00|0.000|77.000,2.0,0.0,"|0101021400|0.00|0.00|0.000|1,051.000",1.95,0.0,1.0,PS,
|0200220810|15.90|0.00|1.600|0.000,0.0,150.0,|0200226010|15.90|0.00|1.600|0.000,0.0,5670.0,36.0,CT,
|0200236211|17.30|0.00|1.200|0.000,0.0,150.0,|0200236211|17.30|0.00|1.200|0.000,0.0,5897.0,38.0,CT,
|0200221042|25.40|0.00|1.600|0.000,0.0,435.0,|0200226642|25.40|0.00|1.600|0.000,0.0,5819.0,13.0,CT,
|0200226240|25.40|0.00|1.600|0.000,0.0,5820.0,|0101022500|0.00|0.00|0.000|78.000,1.6,0.0,1.0,CO,
|0101022000|0.00|0.00|0.000|350.000,2.6,0.0,|0101022000|0.00|0.00|0.000|576.000,2.6,0.0,1.0,PS,1
|0200220810|31.80|0.00|1.600|0.000,0.0,1096.0,|0200220810|31.80|0.00|1.600|0.000,0.0,5661.0,5.0,CM,
|0200226240|25.40|0.00|1.600|0.000,0.0,410.0,|0200226240|25.40|0.00|1.600|0.000,0.0,5820.0,14.0,CT,
|0200220139|12.70|0.00|1.600|0.000,0.0,411.8,|0200220139|12.70|0.00|1.600|0.000,0.0,5490.0,13.0,CM,
|0200226010|31.80|0.00|1.400|0.000,0.0,5510.0,|0101021700|0.00|0.00|0.000|99.000,1.4,0.0,1.0,CO,
|0200226010|31.80|0.00|1.400|0.000,0.0,5650.0,|0101021700|0.00|0.00|0.000|99.000,1.4,0.0,1.0,CO,
|0200226010|31.80|0.00|1.400|0.000,0.0,5750.0,|0101021700|0.00|0.00|0.000|99.000,1.4,0.0,1.0,CO,
|0200230120|28.60|0.00|1.200|0.000,0.0,5510.0,|0101030100|0.00|0.00|0.000|89.000,1.2,0.0,1.0,CO,
|0200230120|28.60|0.00|1.200|0.000,0.0,5650.0,|0101030100|0.00|0.00|0.000|89.000,1.2,0.0,1.0,CO,
|0200230120|28.60|0.00|1.200|0.000,0.0,5750.0,|0101030100|0.00|0.00|0.000|89.000,1.2,0.0,1.0,CO,
|0200226339|40.00|20.00|2.300|0.000,0.0,1055.0,|0200226339|40.00|20.00|2.300|0.000,0.0,6065.0,5.0,CM,
|0200226339|40.00|20.00|2.300|0.000,0.0,1064.0,|0200226339|40.00|20.00|2.300|0.000,0.0,6065.0,5.0,CM,
|0200226240|25.40|0.00|1.600|0.000,0.0,410.0,|0200226240|25.40|0.00|1.600|0.000,0.0,5820.0,14.0,CM,
|0200226240|28.60|0.00|2.600|0.000,0.0,221.0,|0200226240|28.60|0.00|2.600|0.000,0.0,5869.0,26.0,CT,
|0200220810|31.80|0.00|1.600|0.000,0.0,1094.0,|0200220810|31.80|0.00|1.600|0.000,0.0,5661.0,5.0,CM,
|0200220810|22.20|0.00|1.400|0.000,0.0,5771.0,|0101021700|0.00|0.00|0.000|68.000,1.4,0.0,1.0,CO,
|0200220810|22.20|0.00|1.400|0.000,0.0,5267.0,|0101021700|0.00|0.00|0.000|68.000,1.4,0.0,1.0,CO,
|0200220810|22.20|0.00|1.400|0.000,0.0,2595.0,|0200220810|22.20|0.00|1.400|0.000,0.0,5267.0,2.0,CM,
|0200220810|22.20|0.00|1.400|0.000,0.0,256.0,|0200220810|22.20|0.00|1.400|0.000,0.0,5771.0,22.0,CT,
|0101021700|0.00|0.00|0.000|65.500,2.0,0.0,|0101021700|0.00|0.00|0.000|945.000,1.95,0.0,1.0,PS,1
|0200220810|21.70|0.00|2.000|0.000,0.0,5500.0,|0101021700|0.00|0.00|0.000|65.500,2.0,0.0,1.0,CO,
|0101031100|0.00|0.00|0.000|54.000,1.2,0.0,|0101031100|0.00|0.00|0.000|990.000,1.15,0.0,1.0,PS,1
|0101031100|0.00|0.00|0.000|54.000,1.2,0.0,|0101031100|0.00|0.00|0.000|714.000,1.2,0.0,1.0,PS,
|0101031100|0.00|0.00|0.000|59.000,1.2,0.0,|0101031100|0.00|0.00|0.000|714.000,1.2,0.0,1.0,PS,
|0101031100|0.00|0.00|0.000|59.000,1.2,0.0,|0101031100|0.00|0.00|0.000|990.000,1.15,0.0,1.0,PS,1
|0101031100|0.00|0.00|0.000|89.000,1.2,0.0,|0101031100|0.00|0.00|0.000|714.000,1.2,0.0,1.0,PS,
|0101031100|0.00|0.00|0.000|89.000,1.2,0.0,|0101031100|0.00|0.00|0.000|990.000,1.15,0.0,1.0,PS,1
|0200220810|22.20|0.00|1.600|0.000,0.0,6019.0,|0101021700|0.00|0.00|0.000|67.500,1.6,0.0,1.0,CO,
|0200220810|22.20|0.00|1.600|0.000,0.0,5922.0,|0101021700|0.00|0.00|0.000|67.500,1.6,0.0,1.0,CO,
|0200220810|22.20|0.00|1.600|0.000,0.0,236.0,|0200220810|22.20|0.00|1.600|0.000,0.0,6019.0,25.0,CT,
|0200220810|22.20|0.00|1.600|0.000,0.0,175.0,|0200220810|22.20|0.00|1.600|0.000,0.0,5922.0,33.0,CT,
|0101022000|0.00|0.00|0.000|51.000,2.3,0.0,"|0101022000|0.00|0.00|0.000|1,050.000",2.2,0.0,1.0,PS,1
|0200220139|17.30|0.00|2.300|0.000,0.0,5500.0,|0101022000|0.00|0.00|0.000|51.000,2.3,0.0,1.0,CO,
|0200226010|42.70|0.00|1.600|0.000,0.0,845.0,|0200226010|42.70|0.00|1.600|0.000,0.0,5727.0,6.0,CM,
|0101021700|0.00|0.00|0.000|622.500,2.6,0.0,"|0101021700|0.00|0.00|0.000|1,000.000",2.5,0.0,1.0,PS,1
|0200236211|19.10|0.00|1.200|0.000,0.0,4445.0,|0101031100|0.00|0.00|0.000|59.000,1.2,0.0,1.0,CO,
|0200236211|19.10|0.00|1.200|0.000,0.0,2184.0,|0200236211|19.10|0.00|1.200|0.000,0.0,4445.0,2.0,CM,
|0200220810|19.10|0.00|1.400|0.000,0.0,5732.0,|0101021700|0.00|0.00|0.000|58.500,1.4,0.0,1.0,CO,
|0200220810|19.10|0.00|1.400|0.000,0.0,280.0,|0200220810|19.10|0.00|1.400|0.000,0.0,5732.0,20.0,CT,
|0200220139|12.70|0.00|1.600|0.000,0.0,411.8,|0200220139|12.70|0.00|1.600|0.000,0.0,5490.0,13.0,CT,
|0200220139|60.50|0.00|2.000|0.000,0.0,1015.5,|0200220139|60.50|0.00|2.000|0.000,0.0,5160.0,5.0,CT,
|0200220810|25.40|0.00|1.400|0.000,0.0,186.0,|0200220810|25.40|0.00|1.400|0.000,0.0,5747.0,30.0,CT,
|0200220810|25.40|0.00|1.400|0.000,0.0,288.0,|0200220810|25.40|0.00|1.400|0.000,0.0,5892.0,20.0,CT,
|0200220810|25.40|0.00|1.400|0.000,0.0,5747.0,|0101021700|0.00|0.00|0.000|78.500,1.4,0.0,1.0,CO,
|0200220810|25.40|0.00|1.400|0.000,0.0,5892.0,|0101021700|0.00|0.00|0.000|78.500,1.4,0.0,1.0,CO,
|0200220139|25.40|0.00|2.000|0.000,0.0,5500.0,|0101022000|0.00|0.00|0.000|77.000,2.0,0.0,1.0,CO,
|0101021400|0.00|0.00|0.000|67.000,2.0,0.0,"|0101021400|0.00|0.00|0.000|1,050.000",1.95,0.0,1.0,PS,1
|0200220810|31.80|0.00|1.600|0.000,0.0,5568.0,|0101021700|0.00|0.00|0.000|98.500,1.6,0.0,1.0,CO,
|0200220810|31.80|0.00|1.600|0.000,0.0,1097.0,|0200220810|31.80|0.00|1.600|0.000,0.0,5568.0,5.0,CM,
|0101021700|0.00|0.00|0.000|64.000,2.8,0.0,|0101021700|0.00|0.00|0.000|980.000,2.8,0.0,1.0,PS,1
|0200220810|21.70|0.00|2.800|0.000,0.0,5500.0,|0101021700|0.00|0.00|0.000|64.000,2.8,0.0,1.0,CO,
|0200262901|22.20|0.00|1.200|0.000,0.0,510.0,|0200262901|22.20|0.00|1.200|0.000,0.0,5853.0,11.0,CM,
|0200226240|22.20|0.00|2.000|0.000,0.0,280.0,|0200226240|22.20|0.00|2.000|0.000,0.0,5980.0,21.0,CT,
|0200226240|22.20|0.00|2.000|0.000,0.0,280.0,|0200226240|22.20|0.00|2.000|0.000,0.0,5980.0,21.0,CM,
|0200236211|19.10|0.00|1.200|0.000,0.0,4440.0,|0101031100|0.00|0.00|0.000|59.000,1.2,0.0,1.0,CO,
|0200236211|19.10|0.00|1.200|0.000,0.0,2180.0,|0200236211|19.10|0.00|1.200|0.000,0.0,4445.0,2.0,CM,
|0200220810|15.90|0.00|1.600|0.000,0.0,316.0,|0200226010|15.90|0.00|1.600|0.000,0.0,5670.0,17.0,CT,
|0200226010|28.60|0.00|1.600|0.000,0.0,5450.0,|0101021700|0.00|0.00|0.000|87.500,1.6,0.0,1.0,CO,
|0200226010|25.40|0.00|1.600|0.000,0.0,6113.0,|0101021700|0.00|0.00|0.000|78.000,1.6,0.0,1.0,CO,
|0200226010|25.40|0.00|1.600|0.000,0.0,5861.0,|0101021700|0.00|0.00|0.000|78.000,1.6,0.0,1.0,CO,
|0200226010|25.40|0.00|1.600|0.000,0.0,444.9,|0200226010|25.40|0.00|1.600|0.000,0.0,5861.0,13.0,CT,
|0200226010|25.40|0.00|1.600|0.000,0.0,464.3,|0200226010|25.40|0.00|1.600|0.000,0.0,6113.0,13.0,CT,
|0200220914|22.20|0.00|1.600|0.000,0.0,6067.0,|0101021400|0.00|0.00|0.000|67.500,1.6,0.0,1.0,CO,
|0200220914|22.20|0.00|1.600|0.000,0.0,500.0,|0200220914|22.20|0.00|1.600|0.000,0.0,6067.0,12.0,CM,
|0200225939|22.20|0.00|2.000|0.000,0.0,5900.0,|0101022000|0.00|0.00|0.000|67.000,2.0,0.0,1.0,CO,
|0200226010|15.90|0.00|1.600|0.000,0.0,5830.0,|0101021700|0.00|0.00|0.000|48.500,1.6,0.0,1.0,CO,
|0200226010|42.70|0.00|1.400|0.000,0.0,5652.0,|0101021700|0.00|0.00|0.000|132.500,1.4,0.0,1.0,CO,
|0200226010|42.70|0.00|1.600|0.000,0.0,5622.0,|0101021700|0.00|0.00|0.000|132.000,1.6,0.0,1.0,CO,
|0200226010|42.70|0.00|1.600|0.000,0.0,795.0,|0200226010|42.70|0.00|1.600|0.000,0.0,5622.0,7.0,CM,
|0200226010|42.70|0.00|1.400|0.000,0.0,795.0,|0200226010|42.70|0.00|1.400|0.000,0.0,5652.0,7.0,CM,
|0200220810|19.10|0.00|1.600|0.000,0.0,801.0,|0200226010|19.10|0.00|1.600|0.000,0.0,5680.0,7.0,CM,
|0200220810|28.60|0.00|3.200|0.000,0.0,137.2,|0200220810|28.60|0.00|3.200|0.000,0.0,5933.0,41.0,TO,
|0200220810|12.70|0.00|1.600|0.000,0.0,411.3,|0200220810|12.70|0.00|1.600|0.000,0.0,5424.0,13.0,TO,
|0200220139|60.50|0.00|2.000|0.000,0.0,550.0,|0200220139|60.50|0.00|2.000|0.000,0.0,5160.0,9.0,CM,
|0200220139|38.10|0.00|2.300|0.000,0.0,320.0,|0200220139|38.10|0.00|2.300|0.000,0.0,5959.0,18.0,CM,
|0200220139|25.40|0.00|1.600|0.000,0.0,480.0,|0200220139|25.40|0.00|1.600|0.000,0.0,5974.0,12.0,CM,
|0200226010|31.80|0.00|2.000|0.000,0.0,5580.0,|0101021700|0.00|0.00|0.000|97.000,2.0,0.0,1.0,CO,
|0200226010|48.60|0.00|2.000|0.000,0.0,5160.0,|0101021700|0.00|0.00|0.000|150.500,2.0,0.0,1.0,CO,
|0200220810|48.60|0.00|2.000|0.000,0.0,5160.0,|0101021700|0.00|0.00|0.000|150.500,2.0,0.0,1.0,CO,
|0200226339|50.00|25.00|2.300|0.000,0.0,5577.0,|0101022000|0.00|0.00|0.000|147.000,2.3,0.0,1.0,CO,
|0101022000|0.00|0.00|0.000|147.000,2.3,0.0,"|0101022000|0.00|0.00|0.000|1,050.000",2.2,0.0,1.0,PS,1
|0101022000|0.00|0.00|0.000|55.500,2.6,0.0,"|0101022000|0.00|0.00|0.000|1,075.000",2.5,0.0,1.0,PS,1
|0101022000|0.00|0.00|0.000|55.500,2.6,0.0,|0101022000|0.00|0.00|0.000|350.000,2.6,0.0,1.0,PS,
|0200226010|25.40|0.00|1.600|0.000,0.0,80.0,|0200226010|25.40|0.00|1.600|0.000,0.0,6113.0,70.0,CM,
|0200226010|17.30|0.00|1.400|0.000,0.0,5295.0,|0101021700|0.00|0.00|0.000|53.500,1.4,0.0,1.0,CO,
|0200226240|28.60|0.00|2.300|0.000,0.0,664.0,|0200226240|28.60|0.00|2.300|0.000,0.0,6037.0,9.0,CM,
|0200226240|28.60|0.00|2.300|0.000,0.0,6037.0,|0101022500|0.00|0.00|0.000|85.500,2.3,0.0,1.0,CO,
|0200226010|42.70|0.00|3.200|0.000,0.0,5070.0,|0101021700|0.00|0.00|0.000|129.000,3.2,0.0,1.0,CO,
|0200220810|15.90|0.00|1.600|0.000,0.0,317.0,|0200226010|15.90|0.00|1.600|0.000,0.0,5830.0,18.0,CM,
|0200220810|25.40|0.00|1.400|0.000,0.0,237.0,|0200220810|25.40|0.00|1.400|0.000,0.0,5892.0,24.0,CT,
|0101020800|0.00|0.00|0.000|148.500,2.6,0.0,"|0101020800|0.00|0.00|0.000|1,177.000",2.5,0.0,1.0,PS,1
|0200220810|34.00|0.00|2.600|0.000,0.0,608.0,|0200220810|34.00|0.00|2.600|0.000,0.0,6143.0,10.0,CM,
|0200220810|34.00|0.00|2.600|0.000,0.0,6143.0,|0101020800|0.00|0.00|0.000|103.000,2.6,0.0,1.0,CO,
|0101020800|0.00|0.00|0.000|103.000,2.6,0.0,"|0101020800|0.00|0.00|0.000|1,177.000",2.5,0.0,1.0,PS,1
|0200226010|25.40|0.00|3.200|0.000,0.0,252.8,|0200226010|25.40|0.00|3.200|0.000,0.0,5100.0,19.0,CT,
|0200226117|38.10|0.00|1.600|0.000,0.0,1164.0,|0200226117|38.10|0.00|1.600|0.000,0.0,5873.0,5.0,CM,
|0200226117|38.10|0.00|1.600|0.000,0.0,5873.0,|0101021400|0.00|0.00|0.000|118.000,1.6,0.0,1.0,CO,
|0101021400|0.00|0.00|0.000|118.000,1.6,0.0,|0101021400|0.00|0.00|0.000|940.000,1.55,0.0,1.0,PS,1
|0101022500|0.00|0.00|0.000|155.000,2.3,0.0,|0101022500|0.00|0.00|0.000|960.000,2.2,0.0,1.0,PS,1
|0200226240|50.80|0.00|2.300|0.000,0.0,5891.0,|0101022500|0.00|0.00|0.000|155.000,2.3,0.0,1.0,CO,
|0200226240|50.80|0.00|2.300|0.000,0.0,729.0,|0200226240|50.80|0.00|2.300|0.000,0.0,5891.0,8.0,CM,
|0200220810|34.00|0.00|2.000|0.000,0.0,735.0,|0200220810|34.00|0.00|2.000|0.000,0.0,5939.0,8.0,CM,
|0200220810|34.00|0.00|2.000|0.000,0.0,5939.0,|0101021700|0.00|0.00|0.000|105.000,2.0,0.0,1.0,CO,
|0101031000|0.00|0.00|0.000|49.000,1.2,0.0,|0101031000|0.00|0.00|0.000|950.000,1.15,0.0,1.0,PS,1
|0200230841|15.90|0.00|1.200|0.000,0.0,5813.0,|0101031000|0.00|0.00|0.000|49.000,1.2,0.0,1.0,CO,
|0200230841|15.90|0.00|1.200|0.000,0.0,316.0,|0200230841|15.90|0.00|1.200|0.000,0.0,5813.0,18.0,CT,
|0200226010|25.40|0.00|3.200|0.000,0.0,2700.0,|0200226010|25.40|0.00|3.200|0.000,0.0,5460.0,2.0,CM,
|0101021400|0.00|0.00|0.000|147.000,2.0,0.0,"|0101021400|0.00|0.00|0.000|1,050.000",1.95,0.0,1.0,PS,1
|0200221217|38.10|38.10|2.000|0.000,0.0,1080.0,|0200221217|38.10|38.10|2.000|0.000,0.0,5483.0,5.0,CM,
|0200221217|38.10|38.10|2.000|0.000,0.0,5483.0,|0101021400|0.00|0.00|0.000|147.000,2.0,0.0,1.0,CO,
|0200226010|22.20|0.00|2.300|0.000,0.0,5500.0,|0101021700|0.00|0.00|0.000|67.000,2.3,0.0,1.0,CO,
|0200226010|22.20|0.00|2.300|0.000,0.0,6000.0,|0101021700|0.00|0.00|0.000|67.000,2.3,0.0,1.0,CO,
|0101021700|0.00|0.00|0.000|67.000,2.3,0.0,"|0101021700|0.00|0.00|0.000|1,120.000",2.2,0.0,1.0,PS,1
|0101022500|0.00|0.00|0.000|105.000,2.6,0.0,|0101022500|0.00|0.00|0.000|850.000,2.5,0.0,1.0,PS,1
|0200221217|38.10|38.10|2.000|0.000,0.0,544.0,|0200221217|38.10|38.10|2.000|0.000,0.0,5483.0,9.0,CM,
|0200226700|46.00|38.00|4.000|0.000,0.0,39.5,|0200226700|46.00|38.00|4.000|0.000,0.0,3515.0,80.0,CT,
|0200236211|19.10|0.00|1.200|0.000,0.0,650.0,|0200236211|19.10|0.00|1.200|0.000,0.0,5941.0,9.0,CM,
|0200236211|19.10|0.00|1.200|0.000,0.0,916.0,|0200236211|19.10|0.00|1.200|0.000,0.0,5581.0,6.0,CM,
|0200236211|19.10|0.00|1.200|0.000,0.0,5941.0,|0101031100|0.00|0.00|0.000|59.000,1.2,0.0,1.0,CO,
|0200236211|19.10|0.00|1.200|0.000,0.0,5581.0,|0101031100|0.00|0.00|0.000|59.000,1.2,0.0,1.0,CO,
|0200226010|19.10|0.00|1.600|0.000,0.0,5460.0,|0101021700|0.00|0.00|0.000|58.000,1.6,0.0,1.0,CO,
|0200226240|25.40|0.00|2.000|0.000,0.0,6083.0,|0101022500|0.00|0.00|0.000|77.000,2.0,0.0,1.0,CO,
|0200226240|25.40|0.00|2.000|0.000,0.0,249.0,|0200226240|25.40|0.00|2.000|0.000,0.0,6083.0,24.0,CT,
|0200226010|25.40|0.00|1.400|0.000,0.0,5470.0,|0101021700|0.00|0.00|0.000|78.500,1.4,0.0,1.0,CO,
|0200220810|25.40|0.00|1.400|0.000,0.0,5487.0,|0101021700|0.00|0.00|0.000|78.500,1.4,0.0,1.0,CO,
|0200220810|25.40|0.00|1.400|0.000,0.0,5874.0,|0101021700|0.00|0.00|0.000|78.500,1.4,0.0,1.0,CO,
|0200220810|25.40|0.00|1.400|0.000,0.0,105.0,|0200220810|25.40|0.00|1.400|0.000,0.0,5487.0,50.0,CT,
|0101021700|0.00|0.00|0.000|773.500,2.6,0.0,"|0101021700|0.00|0.00|0.000|1,000.000",2.5,0.0,1.0,PS,1
|0200230841|17.30|0.00|1.200|0.000,0.0,5757.0,|0101031000|0.00|0.00|0.000|54.000,1.2,0.0,1.0,CO,
|0200230841|17.30|0.00|1.200|0.000,0.0,810.0,|0200230841|17.30|0.00|1.200|0.000,0.0,5757.0,7.0,CM,
|0101030100|0.00|0.00|0.000|854.000,1.2,0.0,"|0101030100|0.00|0.00|0.000|1,050.000",1.15,0.0,1.0,PS,1
|0200226240|25.40|0.00|2.000|0.000,0.0,249.0,|0200226240|25.40|0.00|2.000|0.000,0.0,6083.0,24.0,CM,
